Ente;Liste/Gruppi;Voti;Year
PIEMONTE;DC;939229;1979
PIEMONTE;PCI;854527;1979
PIEMONTE;PSI;282547;1979
PIEMONTE;PSDI;152946;1979
PIEMONTE;PLI;140307;1979
PIEMONTE;PRI;124819;1979
PIEMONTE;MSI-DN;94424;1979
PIEMONTE;P.RAD-N.SIN.UN.;79675;1979
PIEMONTE;DN-CD;14360;1979
VALLE D'AOSTA;UNIONE VALDOSTANA-DEMPROL-PLI;37082;1979
VALLE D'AOSTA;UNITA DELLA SINISTRA;19814;1979
VALLE D'AOSTA;MSI-DN;2003;1979
VALLE D'AOSTA;NUOVA SIN.UNITA;1965;1979
VALLE D'AOSTA;DN-CD;1336;1979
LOMBARDIA;DC;2117789;1979
LOMBARDIA;PCI;1530781;1979
LOMBARDIA;PSI;620900;1979
LOMBARDIA;PSDI;217704;1979
LOMBARDIA;MSI-DN;186412;1979
LOMBARDIA;PRI;162090;1979
LOMBARDIA;PLI;156745;1979
LOMBARDIA;P.RAD;154257;1979
LOMBARDIA;NUOVA SIN.UNITA;40217;1979
LOMBARDIA;DN-CD;23074;1979
TRENTINO-ALTO ADIGE;PPST;172582;1979
TRENTINO-ALTO ADIGE;DC;160634;1979
TRENTINO-ALTO ADIGE;PCI;55372;1979
TRENTINO-ALTO ADIGE;PSI;32960;1979
TRENTINO-ALTO ADIGE;P.RAD;15897;1979
TRENTINO-ALTO ADIGE;PSDI;14281;1979
TRENTINO-ALTO ADIGE;MSI-DN;11706;1979
TRENTINO-ALTO ADIGE;PRI-PST-PROGR.SOC.;9115;1979
TRENTINO-ALTO ADIGE;PLI;6581;1979
TRENTINO-ALTO ADIGE;DN-CD;1537;1979
VENETO;DC;1272142;1979
VENETO;PCI;559446;1979
VENETO;PSI;246369;1979
VENETO;PSDI;125213;1979
VENETO;PRI;77889;1979
VENETO;MSI-DN;75988;1979
VENETO;PLI;56517;1979
VENETO;P.RAD-N.SIN.UN.;53637;1979
VENETO;DN-CD;10660;1979
FRIULI-VENEZIA GIULIA;DC;297399;1979
FRIULI-VENEZIA GIULIA;PCI;184582;1979
FRIULI-VENEZIA GIULIA;PSI;64872;1979
FRIULI-VENEZIA GIULIA;ASSOCIAZIONE PER TRIESTE;61911;1979
FRIULI-VENEZIA GIULIA;PSDI;45219;1979
FRIULI-VENEZIA GIULIA;MSI-DN;32665;1979
FRIULI-VENEZIA GIULIA;MOV.FRIULI;31490;1979
FRIULI-VENEZIA GIULIA;P.RAD;23596;1979
FRIULI-VENEZIA GIULIA;PRI;17871;1979
FRIULI-VENEZIA GIULIA;PLI;11102;1979
FRIULI-VENEZIA GIULIA;DN-CD;3332;1979
LIGURIA;PCI;418257;1979
LIGURIA;DC;385723;1979
LIGURIA;PSI;136492;1979
LIGURIA;P.RAD;44624;1979
LIGURIA;MSI-DN;42987;1979
LIGURIA;PSDI;42528;1979
LIGURIA;PRI;42493;1979
LIGURIA;PLI;38521;1979
LIGURIA;DN-CD;4881;1979
EMILIA-ROMAGNA;PCI;1229204;1979
EMILIA-ROMAGNA;DC;711580;1979
EMILIA-ROMAGNA;PSI;224489;1979
EMILIA-ROMAGNA;PRI;114278;1979
EMILIA-ROMAGNA;PSDI;110544;1979
EMILIA-ROMAGNA;MSI-DN;68404;1979
EMILIA-ROMAGNA;P.RAD-N.SIN.UN.;44150;1979
EMILIA-ROMAGNA;PLI;39583;1979
EMILIA-ROMAGNA;DN-CD;5976;1979
EMILIA-ROMAGNA;P.DEM.;3748;1979
TOSCANA;PCI;1055528;1979
TOSCANA;DC;702170;1979
TOSCANA;PSI;234679;1979
TOSCANA;MSI-DN;75575;1979
TOSCANA;PRI;64787;1979
TOSCANA;PSDI;60882;1979
TOSCANA;P.RAD-N.SIN.UN.;38150;1979
TOSCANA;PLI;24787;1979
TOSCANA;DN-CD;6044;1979
UMBRIA;PCI;233211;1979
UMBRIA;DC;153413;1979
UMBRIA;PSI;59134;1979
UMBRIA;MSI-DN;22331;1979
UMBRIA;PRI;12260;1979
UMBRIA;PSDI;9457;1979
UMBRIA;P.RAD;6752;1979
UMBRIA;PLI;3365;1979
UMBRIA;NUOVA SIN.UNITA;1912;1979
UMBRIA;DN-CD;1780;1979
MARCHE;DC;334444;1979
MARCHE;PCI;330767;1979
MARCHE;PSI;71537;1979
MARCHE;MSI-DN;31609;1979
MARCHE;PRI;29932;1979
MARCHE;PSDI;25164;1979
MARCHE;P.RAD;13991;1979
MARCHE;PLI;8294;1979
MARCHE;DN-CD;2452;1979
LAZIO;DC;1028568;1979
LAZIO;PCI;864022;1979
LAZIO;MSI-DN;250056;1979
LAZIO;PSI;245380;1979
LAZIO;P.RAD;124305;1979
LAZIO;PSDI;104739;1979
LAZIO;PRI;101452;1979
LAZIO;PLI;62538;1979
LAZIO;DN-CD;15036;1979
ABRUZZO;DC;312667;1979
ABRUZZO;PCI;213670;1979
ABRUZZO;PSI;56568;1979
ABRUZZO;MSI-DN;39773;1979
ABRUZZO;PSDI;15695;1979
ABRUZZO;PRI;13577;1979
ABRUZZO;P.RAD;11175;1979
ABRUZZO;PLI;6599;1979
ABRUZZO;DN-CD;2751;1979
ABRUZZO;FIORE MARGHERITA;2056;1979
MOLISE;DC;95295;1979
MOLISE;PCI;39280;1979
MOLISE;PSI;12716;1979
MOLISE;MSI-DN;9977;1979
MOLISE;PSDI;4311;1979
MOLISE;PRI;3876;1979
MOLISE;PLI;3512;1979
MOLISE;P.RAD;2430;1979
MOLISE;DN-CD;663;1979
CAMPANIA;DC;984934;1979
CAMPANIA;PCI;657744;1979
CAMPANIA;MSI-DN;270900;1979
CAMPANIA;PSI;255731;1979
CAMPANIA;PSDI;118204;1979
CAMPANIA;PRI;100214;1979
CAMPANIA;P.RAD-N.SIN.UN.;52679;1979
CAMPANIA;PLI;38958;1979
CAMPANIA;DN-CD;32807;1979
PUGLIA;DC;776234;1979
PUGLIA;PCI;518333;1979
PUGLIA;PSI;198106;1979
PUGLIA;MSI-DN;186761;1979
PUGLIA;PSDI;87805;1979
PUGLIA;PRI;41991;1979
PUGLIA;P.RAD-N.SIN.UN.;26990;1979
PUGLIA;PLI;24485;1979
PUGLIA;DN-CD;10144;1979
BASILICATA;DC;133837;1979
BASILICATA;PCI;87109;1979
BASILICATA;PSI;38176;1979
BASILICATA;MSI-DN;18434;1979
BASILICATA;PSDI;12007;1979
BASILICATA;P.RAD-N.SIN.UN.;3902;1979
BASILICATA;PRI;3306;1979
BASILICATA;PLI;3179;1979
CALABRIA;DC;368625;1979
CALABRIA;PCI;260501;1979
CALABRIA;PSI;139062;1979
CALABRIA;MSI-DN;84217;1979
CALABRIA;PSDI;22865;1979
CALABRIA;PRI;12633;1979
CALABRIA;P.RAD-N.SIN.UN.;12444;1979
CALABRIA;PLI;6152;1979
CALABRIA;PART.POP.CALAB.;4009;1979
CALABRIA;DN-CD;3261;1979
SICILIA;DC;934772;1979
SICILIA;PCI;519190;1979
SICILIA;PSI;260693;1979
SICILIA;MSI-DN;225356;1979
SICILIA;PSDI;127759;1979
SICILIA;PRI;116287;1979
SICILIA;P.RAD-N.SIN.UN.;54327;1979
SICILIA;PLI;49415;1979
SICILIA;DN-CD;31429;1979
SICILIA;PART.BEN.CIV.;1072;1979
SICILIA;MOV.AVE;455;1979
SARDEGNA;DC;301261;1979
SARDEGNA;PCI;244427;1979
SARDEGNA;PSI;71999;1979
SARDEGNA;MSI-DN;51372;1979
SARDEGNA;PSDI;23406;1979
SARDEGNA;P.RAD;16417;1979
SARDEGNA;PS D'AZ.;15766;1979
SARDEGNA;PRI;13496;1979
SARDEGNA;PLI;11078;1979
SARDEGNA;NUOVA SIN.SARDA;5512;1979
SARDEGNA;DN-CD;5443;1979
PIEMONTE;DC;983187;1972
PIEMONTE;PCI-PSIUP;736937;1972
PIEMONTE;PSI;309095;1972
PIEMONTE;PLI;230716;1972
PIEMONTE;PSDI;206707;1972
PIEMONTE;MSI;130877;1972
PIEMONTE;PRI;96422;1972
VALLE D'AOSTA;DC-UV-RV-PSDI;31114;1972
VALLE D'AOSTA;DEM.POP.;26372;1972
VALLE D'AOSTA;PLI;3003;1972
VALLE D'AOSTA;MSI;2119;1972
LOMBARDIA;DC;2072474;1972
LOMBARDIA;PCI-PSIUP;1219259;1972
LOMBARDIA;PSI;644694;1972
LOMBARDIA;MSI;303850;1972
LOMBARDIA;PLI;279887;1972
LOMBARDIA;PSDI;265118;1972
LOMBARDIA;PRI;157535;1972
LOMBARDIA;PC(MARX-LEN)IT;27876;1972
TRENTINO-ALTO ADIGE;DC;185853;1972
TRENTINO-ALTO ADIGE;PPST-PPTT;113452;1972
TRENTINO-ALTO ADIGE;PSI;37957;1972
TRENTINO-ALTO ADIGE;PCI-PSIUP;35956;1972
TRENTINO-ALTO ADIGE;TIROL.;28735;1972
TRENTINO-ALTO ADIGE;PSDI;20615;1972
TRENTINO-ALTO ADIGE;MSI;16937;1972
TRENTINO-ALTO ADIGE;PLI;8230;1972
TRENTINO-ALTO ADIGE;PRI;7213;1972
VENETO;DC;1245628;1972
VENETO;PCI-PSIUP;434777;1972
VENETO;PSI;253807;1972
VENETO;PSDI;157802;1972
VENETO;MSI;107423;1972
VENETO;PLI;94957;1972
VENETO;PRI;44892;1972
FRIULI-VENEZIA GIULIA;DC;336355;1972
FRIULI-VENEZIA GIULIA;PCI-PSIUP;161178;1972
FRIULI-VENEZIA GIULIA;PSI;85573;1972
FRIULI-VENEZIA GIULIA;PSDI;67003;1972
FRIULI-VENEZIA GIULIA;MSI;59362;1972
FRIULI-VENEZIA GIULIA;PLI;31198;1972
FRIULI-VENEZIA GIULIA;PRI;19321;1972
LIGURIA;DC;396184;1972
LIGURIA;PCI-PSIUP;384236;1972
LIGURIA;PSI;141742;1972
LIGURIA;PLI;76277;1972
LIGURIA;MSI;72806;1972
LIGURIA;PSDI;67298;1972
LIGURIA;PRI;41603;1972
EMILIA-ROMAGNA;PCI-PSIUP;1125911;1972
EMILIA-ROMAGNA;DC;665777;1972
EMILIA-ROMAGNA;PSI;221344;1972
EMILIA-ROMAGNA;PSDI;153383;1972
EMILIA-ROMAGNA;MSI;102932;1972
EMILIA-ROMAGNA;PRI;98327;1972
EMILIA-ROMAGNA;PLI;95492;1972
TOSCANA;PCI-PSIUP;960586;1972
TOSCANA;DC;692880;1972
TOSCANA;PSI;215436;1972
TOSCANA;MSI;121609;1972
TOSCANA;PSDI;101747;1972
TOSCANA;PRI;55549;1972
TOSCANA;PLI;52980;1972
UMBRIA;PCI-PSIUP;210156;1972
UMBRIA;DC;159500;1972
UMBRIA;PSI;53295;1972
UMBRIA;MSI;30448;1972
UMBRIA;PSDI;15012;1972
UMBRIA;PRI;9208;1972
UMBRIA;PLI;6184;1972
MARCHE;DC;331846;1972
MARCHE;PCI-PSIUP;284348;1972
MARCHE;PSI;72013;1972
MARCHE;MSI;43616;1972
MARCHE;PSDI;35547;1972
MARCHE;PRI;29542;1972
MARCHE;PLI;18717;1972
LAZIO;DC;875053;1972
LAZIO;PCI-PSIUP;732114;1972
LAZIO;MSI;403742;1972
LAZIO;PSI;222338;1972
LAZIO;PSDI;143909;1972
LAZIO;PLI;118363;1972
LAZIO;PRI;97075;1972
LAZIO;AZ.CR.POP.;2713;1972
ABRUZZO;DC;304658;1972
ABRUZZO;PCI-PSIUP;173145;1972
ABRUZZO;PSI;62461;1972
ABRUZZO;MSI;55709;1972
ABRUZZO;PSDI;23416;1972
ABRUZZO;PLI;13351;1972
ABRUZZO;PRI;9510;1972
MOLISE;DC;99044;1972
MOLISE;PCI-PSIUP-PSI;41833;1972
MOLISE;PSDI;10523;1972
MOLISE;MSI;10274;1972
MOLISE;PLI;4519;1972
MOLISE;PRI;3409;1972
CAMPANIA;DC;858429;1972
CAMPANIA;PCI-PSIUP;567873;1972
CAMPANIA;MSI;437384;1972
CAMPANIA;PSI;221223;1972
CAMPANIA;PSDI;135563;1972
CAMPANIA;PRI;94512;1972
CAMPANIA;PLI;83259;1972
PUGLIA;DC;686508;1972
PUGLIA;PCI-PSIUP;461667;1972
PUGLIA;MSI;243198;1972
PUGLIA;PSI;193124;1972
PUGLIA;PSDI;75171;1972
PUGLIA;PLI;53443;1972
PUGLIA;PRI;33738;1972
BASILICATA;DC;135846;1972
BASILICATA;PCI-PSIUP;75041;1972
BASILICATA;PSI;37744;1972
BASILICATA;MSI;22892;1972
BASILICATA;PSDI;14543;1972
BASILICATA;PLI;5970;1972
BASILICATA;PRI;2227;1972
CALABRIA;DC;334443;1972
CALABRIA;PCI-PSIUP;247011;1972
CALABRIA;MSI;135145;1972
CALABRIA;PSI;117615;1972
CALABRIA;PSDI;27494;1972
CALABRIA;PRI;15350;1972
CALABRIA;PLI;8777;1972
SICILIA;DC;809818;1972
SICILIA;PCI-PSIUP;502633;1972
SICILIA;MSI;378461;1972
SICILIA;PSI;257155;1972
SICILIA;PLI;108327;1972
SICILIA;PRI;103007;1972
SICILIA;PSDI;92959;1972
SARDEGNA;DC;292046;1972
SARDEGNA;PCI-PSIUP-PS.D'AZ.;189534;1972
SARDEGNA;MSI;88202;1972
SARDEGNA;PSI;79091;1972
SARDEGNA;PSDI-PRI;31953;1972
SARDEGNA;PLI;25525;1972
"PIEMONTE";LEGA;513676;2018
PIEMONTE;FORZA ITALIA;317688;2018
PIEMONTE;FRATELLI D'ITALIA CON GIORGIA MELONI;84616;2018
PIEMONTE;NOI CON L'ITALIA - UDC;14938;2018
PIEMONTE;MOVIMENTO 5 STELLE;596438;2018
PIEMONTE;PARTITO DEMOCRATICO;474826;2018
PIEMONTE;+EUROPA;84673;2018
PIEMONTE;CIVICA POPOLARE LORENZIN;9213;2018
PIEMONTE;ITALIA EUROPA INSIEME;8334;2018
PIEMONTE;LIBERI E UGUALI;83958;2018
PIEMONTE;POTERE AL POPOLO!;23247;2018
PIEMONTE;CASAPOUND ITALIA;21082;2018
PIEMONTE;IL POPOLO DELLA FAMIGLIA;14812;2018
PIEMONTE;ITALIA AGLI ITALIANI;10601;2018
PIEMONTE;PARTITO VALORE UMANO;7259;2018
PIEMONTE;GRANDE NORD;4881;2018
PIEMONTE;PARTITO REPUBBLICANO ITALIANO - ALA;1772;2018
LOMBARDIA;LEGA;1455177;2018
LOMBARDIA;FORZA ITALIA;730053;2018
LOMBARDIA;FRATELLI D'ITALIA CON GIORGIA MELONI;215091;2018
LOMBARDIA;NOI CON L'ITALIA - UDC;50085;2018
LOMBARDIA;PARTITO DEMOCRATICO;1102193;2018
LOMBARDIA;+EUROPA;162402;2018
LOMBARDIA;ITALIA EUROPA INSIEME;25581;2018
LOMBARDIA;CIVICA POPOLARE LORENZIN;20539;2018
LOMBARDIA;MOVIMENTO 5 STELLE;1108039;2018
LOMBARDIA;LIBERI E UGUALI;146337;2018
LOMBARDIA;CASAPOUND ITALIA;48931;2018
LOMBARDIA;POTERE AL POPOLO!;42374;2018
LOMBARDIA;IL POPOLO DELLA FAMIGLIA;34351;2018
LOMBARDIA;ITALIA AGLI ITALIANI;33902;2018
LOMBARDIA;PER UNA SINISTRA RIVOLUZIONARIA;9231;2018
LOMBARDIA;PARTITO REPUBBLICANO ITALIANO - ALA;4234;2018
TRENTINO-ALTO ADIGE;SVP - PATT;128282;2018
TRENTINO-ALTO ADIGE;PARTITO DEMOCRATICO;75001;2018
TRENTINO-ALTO ADIGE;+EUROPA;12023;2018
TRENTINO-ALTO ADIGE;CIVICA POPOLARE LORENZIN;7222;2018
TRENTINO-ALTO ADIGE;ITALIA EUROPA INSIEME;4238;2018
TRENTINO-ALTO ADIGE;LEGA;98122;2018
TRENTINO-ALTO ADIGE;FORZA ITALIA;36662;2018
TRENTINO-ALTO ADIGE;FRATELLI D'ITALIA CON GIORGIA MELONI;13612;2018
TRENTINO-ALTO ADIGE;NOI CON L'ITALIA - UDC;2817;2018
TRENTINO-ALTO ADIGE;MOVIMENTO 5 STELLE;98599;2018
TRENTINO-ALTO ADIGE;LIBERI E UGUALI;18666;2018
TRENTINO-ALTO ADIGE;CASAPOUND ITALIA;5953;2018
TRENTINO-ALTO ADIGE;POTERE AL POPOLO!;5266;2018
TRENTINO-ALTO ADIGE;IL POPOLO DELLA FAMIGLIA;4808;2018
VENETO;LEGA;839586;2018
VENETO;FORZA ITALIA;286906;2018
VENETO;FRATELLI D'ITALIA CON GIORGIA MELONI;113108;2018
VENETO;NOI CON L'ITALIA - UDC;32955;2018
VENETO;MOVIMENTO 5 STELLE;647960;2018
VENETO;PARTITO DEMOCRATICO;450230;2018
VENETO;+EUROPA;66970;2018
VENETO;ITALIA EUROPA INSIEME;12709;2018
VENETO;CIVICA POPOLARE LORENZIN;9489;2018
VENETO;LIBERI E UGUALI;66813;2018
VENETO;IL POPOLO DELLA FAMIGLIA;28593;2018
VENETO;CASAPOUND ITALIA;22619;2018
VENETO;ITALIA AGLI ITALIANI;20144;2018
VENETO;POTERE AL POPOLO!;15354;2018
VENETO;GRANDE NORD;12626;2018
VENETO;PARTITO VALORE UMANO;9336;2018
VENETO;PER UNA SINISTRA RIVOLUZIONARIA;3676;2018
VENETO;PARTITO REPUBBLICANO ITALIANO - ALA;2389;2018
FRIULI-VENEZIA GIULIA;LEGA;164105;2018
FRIULI-VENEZIA GIULIA;FORZA ITALIA;76114;2018
FRIULI-VENEZIA GIULIA;FRATELLI D'ITALIA CON GIORGIA MELONI;35032;2018
FRIULI-VENEZIA GIULIA;NOI CON L'ITALIA - UDC;6391;2018
FRIULI-VENEZIA GIULIA;MOVIMENTO 5 STELLE;156251;2018
FRIULI-VENEZIA GIULIA;PARTITO DEMOCRATICO;128713;2018
FRIULI-VENEZIA GIULIA;+EUROPA;19814;2018
FRIULI-VENEZIA GIULIA;ITALIA EUROPA INSIEME;2942;2018
FRIULI-VENEZIA GIULIA;CIVICA POPOLARE LORENZIN;2473;2018
FRIULI-VENEZIA GIULIA;LIBERI E UGUALI;18815;2018
FRIULI-VENEZIA GIULIA;CASAPOUND ITALIA;7810;2018
FRIULI-VENEZIA GIULIA;POTERE AL POPOLO!;5117;2018
FRIULI-VENEZIA GIULIA;PATTO PER L'AUTONOMIA;5015;2018
FRIULI-VENEZIA GIULIA;IL POPOLO DELLA FAMIGLIA;4941;2018
FRIULI-VENEZIA GIULIA;ITALIA AGLI ITALIANI;3290;2018
FRIULI-VENEZIA GIULIA;PARTITO VALORE UMANO;2440;2018
FRIULI-VENEZIA GIULIA;PER UNA SINISTRA RIVOLUZIONARIA;1637;2018
FRIULI-VENEZIA GIULIA;SIAMO;1402;2018
FRIULI-VENEZIA GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1023;2018
FRIULI-VENEZIA GIULIA;RINASCIMENTO MIR;552;2018
LIGURIA;LEGA;164831;2018
LIGURIA;FORZA ITALIA;101949;2018
LIGURIA;FRATELLI D'ITALIA CON GIORGIA MELONI;29100;2018
LIGURIA;NOI CON L'ITALIA - UDC;6922;2018
LIGURIA;MOVIMENTO 5 STELLE;237964;2018
LIGURIA;PARTITO DEMOCRATICO;164211;2018
LIGURIA;+EUROPA;25743;2018
LIGURIA;ITALIA EUROPA INSIEME;4559;2018
LIGURIA;CIVICA POPOLARE LORENZIN;2842;2018
LIGURIA;LIBERI E UGUALI;33354;2018
LIGURIA;POTERE AL POPOLO!;10487;2018
LIGURIA;CASAPOUND ITALIA;7377;2018
LIGURIA;PARTITO COMUNISTA;5655;2018
LIGURIA;IL POPOLO DELLA FAMIGLIA;4122;2018
LIGURIA;PARTITO VALORE UMANO;2041;2018
LIGURIA;PER UNA SINISTRA RIVOLUZIONARIA;1335;2018
LIGURIA;PARTITO REPUBBLICANO ITALIANO - ALA;709;2018
EMILIA-ROMAGNA;LEGA;456577;2018
EMILIA-ROMAGNA;FORZA ITALIA;239068;2018
EMILIA-ROMAGNA;FRATELLI D'ITALIA CON GIORGIA MELONI;78523;2018
EMILIA-ROMAGNA;NOI CON L'ITALIA - UDC;13530;2018
EMILIA-ROMAGNA;PARTITO DEMOCRATICO;621521;2018
EMILIA-ROMAGNA;+EUROPA;67795;2018
EMILIA-ROMAGNA;ITALIA EUROPA INSIEME;17807;2018
EMILIA-ROMAGNA;CIVICA POPOLARE LORENZIN;12771;2018
EMILIA-ROMAGNA;MOVIMENTO 5 STELLE;636166;2018
EMILIA-ROMAGNA;LIBERI E UGUALI;111791;2018
EMILIA-ROMAGNA;POTERE AL POPOLO!;26275;2018
EMILIA-ROMAGNA;PARTITO COMUNISTA;21375;2018
EMILIA-ROMAGNA;IL POPOLO DELLA FAMIGLIA;16465;2018
EMILIA-ROMAGNA;CASAPOUND ITALIA;14212;2018
EMILIA-ROMAGNA;ITALIA AGLI ITALIANI;11549;2018
EMILIA-ROMAGNA;PARTITO REPUBBLICANO ITALIANO - ALA;6366;2018
EMILIA-ROMAGNA;DESTRE UNITE - FORCONI;4460;2018
EMILIA-ROMAGNA;PER UNA SINISTRA RIVOLUZIONARIA;4326;2018
TOSCANA;PARTITO DEMOCRATICO;607142;2018
TOSCANA;+EUROPA;51992;2018
TOSCANA;ITALIA EUROPA INSIEME;12601;2018
TOSCANA;CIVICA POPOLARE LORENZIN;7785;2018
TOSCANA;LEGA;349958;2018
TOSCANA;FORZA ITALIA;201535;2018
TOSCANA;FRATELLI D'ITALIA CON GIORGIA MELONI;78256;2018
TOSCANA;NOI CON L'ITALIA - UDC;11256;2018
TOSCANA;MOVIMENTO 5 STELLE;484366;2018
TOSCANA;LIBERI E UGUALI;89503;2018
TOSCANA;POTERE AL POPOLO!;35317;2018
TOSCANA;PARTITO COMUNISTA;19052;2018
TOSCANA;CASAPOUND ITALIA;16952;2018
TOSCANA;IL POPOLO DELLA FAMIGLIA;10037;2018
TOSCANA;ITALIA AGLI ITALIANI;8618;2018
TOSCANA;PER UNA SINISTRA RIVOLUZIONARIA;3406;2018
UMBRIA;LEGA;96080;2018
UMBRIA;FORZA ITALIA;55131;2018
UMBRIA;FRATELLI D'ITALIA CON GIORGIA MELONI;23115;2018
UMBRIA;NOI CON L'ITALIA - UDC;2200;2018
UMBRIA;PARTITO DEMOCRATICO;120714;2018
UMBRIA;+EUROPA;8008;2018
UMBRIA;ITALIA EUROPA INSIEME;1694;2018
UMBRIA;CIVICA POPOLARE LORENZIN;1678;2018
UMBRIA;MOVIMENTO 5 STELLE;128101;2018
UMBRIA;LIBERI E UGUALI;14204;2018
UMBRIA;POTERE AL POPOLO!;5825;2018
UMBRIA;CASAPOUND ITALIA;5470;2018
UMBRIA;PARTITO COMUNISTA;4099;2018
UMBRIA;IL POPOLO DELLA FAMIGLIA;3718;2018
UMBRIA;ITALIA AGLI ITALIANI;2220;2018
UMBRIA;PARTITO VALORE UMANO;1064;2018
UMBRIA;PARTITO REPUBBLICANO ITALIANO - ALA;442;2018
MARCHE;MOVIMENTO 5 STELLE;289374;2018
MARCHE;LEGA;144623;2018
MARCHE;FORZA ITALIA;81485;2018
MARCHE;FRATELLI D'ITALIA CON GIORGIA MELONI;37758;2018
MARCHE;NOI CON L'ITALIA - UDC;7096;2018
MARCHE;PARTITO DEMOCRATICO;180032;2018
MARCHE;+EUROPA;14450;2018
MARCHE;ITALIA EUROPA INSIEME;4126;2018
MARCHE;CIVICA POPOLARE LORENZIN;2936;2018
MARCHE;LIBERI E UGUALI;23117;2018
MARCHE;POTERE AL POPOLO!;7684;2018
MARCHE;CASAPOUND ITALIA;7669;2018
MARCHE;IL POPOLO DELLA FAMIGLIA;7066;2018
MARCHE;PARTITO COMUNISTA;5683;2018
MARCHE;ITALIA AGLI ITALIANI;4546;2018
MARCHE;PARTITO VALORE UMANO;2137;2018
MARCHE;LISTA DEL POPOLO PER LA COSTITUZIONE;874;2018
MARCHE;PER UNA SINISTRA RIVOLUZIONARIA;871;2018
LAZIO;FORZA ITALIA;393140;2018
LAZIO;LEGA;390432;2018
LAZIO;FRATELLI D'ITALIA CON GIORGIA MELONI;215072;2018
LAZIO;NOI CON L'ITALIA - UDC;21421;2018
LAZIO;MOVIMENTO 5 STELLE;937041;2018
LAZIO;PARTITO DEMOCRATICO;533174;2018
LAZIO;+EUROPA;88395;2018
LAZIO;ITALIA EUROPA INSIEME;16629;2018
LAZIO;CIVICA POPOLARE LORENZIN;12406;2018
LAZIO;LIBERI E UGUALI;103292;2018
LAZIO;POTERE AL POPOLO!;42736;2018
LAZIO;CASAPOUND ITALIA;41642;2018
LAZIO;PARTITO COMUNISTA;15873;2018
LAZIO;IL POPOLO DELLA FAMIGLIA;14807;2018
LAZIO;ITALIA AGLI ITALIANI;11965;2018
LAZIO;DEMOCRAZIA CRISTIANA;5532;2018
LAZIO;PER UNA SINISTRA RIVOLUZIONARIA;3392;2018
LAZIO;PARTITO REPUBBLICANO ITALIANO - ALA;2414;2018
LAZIO;LISTA DEL POPOLO PER LA COSTITUZIONE;2391;2018
ABRUZZO;MOVIMENTO 5 STELLE;274185;2018
ABRUZZO;FORZA ITALIA;110844;2018
ABRUZZO;LEGA;97730;2018
ABRUZZO;FRATELLI D'ITALIA CON GIORGIA MELONI;32444;2018
ABRUZZO;NOI CON L'ITALIA - UDC;12871;2018
ABRUZZO;PARTITO DEMOCRATICO;98361;2018
ABRUZZO;+EUROPA;10803;2018
ABRUZZO;CIVICA POPOLARE LORENZIN;10721;2018
ABRUZZO;ITALIA EUROPA INSIEME;3167;2018
ABRUZZO;LIBERI E UGUALI;17826;2018
ABRUZZO;POTERE AL POPOLO!;8211;2018
ABRUZZO;CASAPOUND ITALIA;6442;2018
ABRUZZO;IL POPOLO DELLA FAMIGLIA;5325;2018
ABRUZZO;PARTITO COMUNISTA;4358;2018
ABRUZZO;ITALIA AGLI ITALIANI;3215;2018
ABRUZZO;PARTITO VALORE UMANO;1214;2018
MOLISE;MOVIMENTO 5 STELLE;71067;2018
MOLISE;FORZA ITALIA;25265;2018
MOLISE;LEGA;13374;2018
MOLISE;NOI CON L'ITALIA - UDC;6233;2018
MOLISE;FRATELLI D'ITALIA CON GIORGIA MELONI;4422;2018
MOLISE;PARTITO DEMOCRATICO;24076;2018
MOLISE;+EUROPA;1472;2018
MOLISE;ITALIA EUROPA INSIEME;1350;2018
MOLISE;CIVICA POPOLARE LORENZIN;1314;2018
MOLISE;LIBERI E UGUALI;5962;2018
MOLISE;POTERE AL POPOLO!;1847;2018
MOLISE;CASAPOUND ITALIA;1427;2018
MOLISE;PARTITO COMUNISTA;1216;2018
MOLISE;PARTITO VALORE UMANO;608;2018
MOLISE;PARTITO REPUBBLICANO ITALIANO - ALA;86;2018
CAMPANIA;MOVIMENTO 5 STELLE;1306465;2018
CAMPANIA;FORZA ITALIA;530333;2018
CAMPANIA;LEGA;123006;2018
CAMPANIA;FRATELLI D'ITALIA CON GIORGIA MELONI;88816;2018
CAMPANIA;NOI CON L'ITALIA - UDC;35704;2018
CAMPANIA;PARTITO DEMOCRATICO;369151;2018
CAMPANIA;+EUROPA;29537;2018
CAMPANIA;CIVICA POPOLARE LORENZIN;20177;2018
CAMPANIA;ITALIA EUROPA INSIEME;14821;2018
CAMPANIA;LIBERI E UGUALI;68919;2018
CAMPANIA;POTERE AL POPOLO!;36957;2018
CAMPANIA;IL POPOLO DELLA FAMIGLIA;15529;2018
CAMPANIA;CASAPOUND ITALIA;13315;2018
CAMPANIA;ITALIA AGLI ITALIANI;11432;2018
CAMPANIA;PARTITO COMUNISTA;5480;2018
CAMPANIA;PARTITO REPUBBLICANO ITALIANO - ALA;4205;2018
CAMPANIA;PER UNA SINISTRA RIVOLUZIONARIA;3378;2018
CAMPANIA;PARTITO VALORE UMANO;3046;2018
PUGLIA;MOVIMENTO 5 STELLE;873237;2018
PUGLIA;FORZA ITALIA;385450;2018
PUGLIA;LEGA;130548;2018
