Ente;Liste/Gruppi;Voti;Year
SICILIA 2;PARTITO DEMOCRATICO;160812;2018
SICILIA 2;+EUROPA;14179;2018
SICILIA 2;CIVICA POPOLARE LORENZIN;8286;2018
SICILIA 2;ITALIA EUROPA INSIEME;5052;2018
SICILIA 2;LIBERI E UGUALI;34218;2018
SICILIA 2;IL POPOLO DELLA FAMIGLIA;10021;2018
SICILIA 2;POTERE AL POPOLO!;8697;2018
SICILIA 2;CASAPOUND ITALIA;7901;2018
SICILIA 2;ITALIA AGLI ITALIANI;4902;2018
SICILIA 2;PARTITO COMUNISTA;3908;2018
SICILIA 2;PARTITO VALORE UMANO;1624;2018
SICILIA 2;LISTA DEL POPOLO PER LA COSTITUZIONE;1372;2018
SARDEGNA;MOVIMENTO 5 STELLE;369196;2018
SARDEGNA;FORZA ITALIA;128503;2018
SARDEGNA;LEGA;93771;2018
SARDEGNA;FRATELLI D'ITALIA CON GIORGIA MELONI;34963;2018
SARDEGNA;NOI CON L'ITALIA - UDC;12584;2018
SARDEGNA;PARTITO DEMOCRATICO;128884;2018
SARDEGNA;+EUROPA;17030;2018
SARDEGNA;ITALIA EUROPA INSIEME;4456;2018
SARDEGNA;CIVICA POPOLARE LORENZIN;3144;2018
SARDEGNA;LIBERI E UGUALI;27235;2018
SARDEGNA;AUTODETERMINATZIONE;19307;2018
SARDEGNA;POTERE AL POPOLO!;7885;2018
SARDEGNA;CASAPOUND ITALIA;7645;2018
SARDEGNA;IL POPOLO DELLA FAMIGLIA;5937;2018
SARDEGNA;PARTITO COMUNISTA;5301;2018
SARDEGNA;PARTITO VALORE UMANO;3159;2018
TRENTINO-ALTO ADIGE/SUDTIROL;SVP - PATT;134651;2018
TRENTINO-ALTO ADIGE/SUDTIROL;PARTITO DEMOCRATICO;81671;2018
TRENTINO-ALTO ADIGE/SUDTIROL;+EUROPA;14162;2018
TRENTINO-ALTO ADIGE/SUDTIROL;CIVICA POPOLARE LORENZIN;7473;2018
TRENTINO-ALTO ADIGE/SUDTIROL;ITALIA EUROPA INSIEME;3577;2018
TRENTINO-ALTO ADIGE/SUDTIROL;LEGA;106982;2018
TRENTINO-ALTO ADIGE/SUDTIROL;FORZA ITALIA;38938;2018
TRENTINO-ALTO ADIGE/SUDTIROL;FRATELLI D'ITALIA CON GIORGIA MELONI;14660;2018
TRENTINO-ALTO ADIGE/SUDTIROL;NOI CON L'ITALIA - UDC;2705;2018
TRENTINO-ALTO ADIGE/SUDTIROL;MOVIMENTO 5 STELLE;108686;2018
TRENTINO-ALTO ADIGE/SUDTIROL;LIBERI E UGUALI;21805;2018
TRENTINO-ALTO ADIGE/SUDTIROL;CASAPOUND ITALIA;8060;2018
TRENTINO-ALTO ADIGE/SUDTIROL;POTERE AL POPOLO!;5704;2018
TRENTINO-ALTO ADIGE/SUDTIROL;IL POPOLO DELLA FAMIGLIA;4897;2018
TRENTINO-ALTO ADIGE/SUDTIROL;PARTITO VALORE UMANO;3123;2018
VALLE D'AOSTA - 01;MOVIMENTO 5 STELLE;15999;2018
VALLE D'AOSTA - 01;PD-UV-UVP-EPAV;14429;2018
VALLE D'AOSTA - 01;POUR TOUS PER TUTTI PE TCHEUT;12118;2018
VALLE D'AOSTA - 01;LEGA;11588;2018
VALLE D'AOSTA - 01;FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;5533;2018
VALLE D'AOSTA - 01;RISPOSTA CIVICA;2623;2018
VALLE D'AOSTA - 01;POTERE AL POPOLO!;1700;2018
VALLE D'AOSTA - 01;CASAPOUND ITALIA;1205;2018
VALLE D'AOSTA - 01;PARTITO VALORE UMANO;1175;2018
PIEMONTE;PCI;729032;1979
PIEMONTE;DC;687412;1979
PIEMONTE;PSI;234310;1979
PIEMONTE;P.RAD;111844;1979
PIEMONTE;PSDI;107953;1979
PIEMONTE;PRI;94750;1979
PIEMONTE;PLI;89940;1979
PIEMONTE;MSI-DN;87069;1979
PIEMONTE;PDUP;39142;1979
PIEMONTE;NUOVA SIN.UNITA;23241;1979
PIEMONTE;DN-CD;13162;1979
PIEMONTE;PARTITO POPOLARE ITALIANO;1582;1979
PIEMONTE;DC;357605;1979
PIEMONTE;PCI;213179;1979
PIEMONTE;PSI;83812;1979
PIEMONTE;PLI;50359;1979
PIEMONTE;PSDI;48025;1979
PIEMONTE;PRI;33488;1979
PIEMONTE;P.RAD;29970;1979
PIEMONTE;MSI-DN;23701;1979
PIEMONTE;PDUP;12123;1979
PIEMONTE;DN-CD;6183;1979
PIEMONTE;NUOVA SIN.UNITA;5873;1979
LIGURIA;PCI;463045;1979
LIGURIA;DC;419482;1979
LIGURIA;PSI;150322;1979
LIGURIA;P.RAD;63029;1979
LIGURIA;MSI-DN;48822;1979
LIGURIA;PRI;44817;1979
LIGURIA;PLI;43641;1979
LIGURIA;PSDI;43081;1979
LIGURIA;PDUP;11362;1979
LIGURIA;NUOVA SIN.UNITA;9776;1979
LIGURIA;DN-CD;6420;1979
LOMBARDIA;DC;1034635;1979
LOMBARDIA;PCI;994783;1979
LOMBARDIA;PSI;348608;1979
LOMBARDIA;P.RAD;147541;1979
LOMBARDIA;PSDI;125107;1979
LOMBARDIA;MSI-DN;124672;1979
LOMBARDIA;PRI;108359;1979
LOMBARDIA;PLI;94856;1979
LOMBARDIA;PDUP;60428;1979
LOMBARDIA;NUOVA SIN.UNITA;43366;1979
LOMBARDIA;DN-CD;15460;1979
LOMBARDIA;POE;2229;1979
LOMBARDIA;PARTITO POPOLARE ITALIANO;1146;1979
LOMBARDIA;DC;498172;1979
LOMBARDIA;PCI;267418;1979
LOMBARDIA;PSI;143174;1979
LOMBARDIA;PSDI;49799;1979
LOMBARDIA;P.RAD;41041;1979
LOMBARDIA;MSI-DN;38096;1979
LOMBARDIA;PRI;33441;1979
LOMBARDIA;PLI;32807;1979
LOMBARDIA;PDUP;20490;1979
LOMBARDIA;NUOVA SIN.UNITA;10113;1979
LOMBARDIA;DN-CD;8114;1979
LOMBARDIA;DC;638228;1979
LOMBARDIA;PCI;269842;1979
LOMBARDIA;PSI;124340;1979
LOMBARDIA;PSDI;44768;1979
LOMBARDIA;MSI-DN;39333;1979
LOMBARDIA;P.RAD;34542;1979
LOMBARDIA;PDUP;26221;1979
LOMBARDIA;PLI;25724;1979
LOMBARDIA;PRI;24668;1979
LOMBARDIA;NUOVA SIN.UNITA;11261;1979
LOMBARDIA;DN-CD;6327;1979
LOMBARDIA;PART.CRIST.AZ.SOC.;3115;1979
LOMBARDIA;POE;1661;1979
LOMBARDIA;DC;192710;1979
LOMBARDIA;PCI;176045;1979
LOMBARDIA;PSI;63131;1979
LOMBARDIA;MSI-DN;18067;1979
LOMBARDIA;PSDI;16459;1979
LOMBARDIA;P.RAD;12606;1979
LOMBARDIA;PDUP;9844;1979
LOMBARDIA;PRI;8670;1979
LOMBARDIA;PLI;7690;1979
LOMBARDIA;NUOVA SIN.UNITA;3108;1979
LOMBARDIA;DN-CD;2198;1979
TRENTINO ALTO ADIGE;PPST;204899;1979
TRENTINO ALTO ADIGE;DC;177409;1979
TRENTINO ALTO ADIGE;PCI;63416;1979
TRENTINO ALTO ADIGE;PSI;37979;1979
TRENTINO ALTO ADIGE;P.RAD;24317;1979
TRENTINO ALTO ADIGE;PSDI;15387;1979
TRENTINO ALTO ADIGE;MSI-DN;13471;1979
TRENTINO ALTO ADIGE;PRI;12453;1979
TRENTINO ALTO ADIGE;NUOVA SIN.UNITA;7970;1979
TRENTINO ALTO ADIGE;PLI;7143;1979
TRENTINO ALTO ADIGE;PDUP;5010;1979
TRENTINO ALTO ADIGE;DN-CD;2349;1979
VENETO;DC;927163;1979
VENETO;PCI;337033;1979
VENETO;PSI;150892;1979
VENETO;PSDI;65113;1979
VENETO;P.RAD;60760;1979
VENETO;MSI-DN;56948;1979
VENETO;PRI;45096;1979
VENETO;PLI;33225;1979
VENETO;PDUP;20253;1979
VENETO;NUOVA SIN.UNITA;11982;1979
VENETO;DN-CD;10009;1979
VENETO;DC;464120;1979
VENETO;PCI;263041;1979
VENETO;PSI;111733;1979
VENETO;PSDI;47161;1979
VENETO;P.RAD;41307;1979
VENETO;PRI;33178;1979
VENETO;MSI-DN;29423;1979
VENETO;PLI;18515;1979
VENETO;PDUP;17425;1979
VENETO;NUOVA SIN.UNITA;8124;1979
VENETO;DN-CD;5657;1979
FRIULI VENEZIA GIULIA;DC;343727;1979
FRIULI VENEZIA GIULIA;PCI;192673;1979
FRIULI VENEZIA GIULIA;PSI;74587;1979
FRIULI VENEZIA GIULIA;PSDI;62712;1979
FRIULI VENEZIA GIULIA;P.RAD;30732;1979
FRIULI VENEZIA GIULIA;MOV.FRIULI;30658;1979
FRIULI VENEZIA GIULIA;MSI-DN;30601;1979
FRIULI VENEZIA GIULIA;PRI;22887;1979
FRIULI VENEZIA GIULIA;PLI;12936;1979
FRIULI VENEZIA GIULIA;PDUP;10689;1979
FRIULI VENEZIA GIULIA;NUOVA SIN.UNITA;5668;1979
FRIULI VENEZIA GIULIA;DN-CD;4204;1979
FRIULI VENEZIA GIULIA;ASSOCIAZIONE PER FRIULI VENEZIA GIULIA;2689;1979
EMILIA ROMAGNA;PCI;802157;1979
EMILIA ROMAGNA;DC;413764;1979
EMILIA ROMAGNA;PSI;138101;1979
EMILIA ROMAGNA;PRI;100141;1979
EMILIA ROMAGNA;PSDI;65422;1979
EMILIA ROMAGNA;P.RAD;49387;1979
EMILIA ROMAGNA;MSI-DN;45541;1979
EMILIA ROMAGNA;PLI;24086;1979
EMILIA ROMAGNA;PDUP;16642;1979
EMILIA ROMAGNA;NUOVA SIN.UNITA;9582;1979
EMILIA ROMAGNA;DN-CD;3605;1979
EMILIA ROMAGNA;P.DEM.;3108;1979
EMILIA ROMAGNA;PCI;569461;1979
EMILIA ROMAGNA;DC;375964;1979
EMILIA ROMAGNA;PSI;110352;1979
EMILIA ROMAGNA;PSDI;46648;1979
EMILIA ROMAGNA;MSI-DN;31282;1979
EMILIA ROMAGNA;P.RAD;29589;1979
EMILIA ROMAGNA;PRI;22933;1979
EMILIA ROMAGNA;PLI;16124;1979
EMILIA ROMAGNA;PDUP;13599;1979
EMILIA ROMAGNA;NUOVA SIN.UNITA;5807;1979
EMILIA ROMAGNA;DN-CD;3833;1979
TOSCANA;PCI;506310;1979
TOSCANA;DC;304667;1979
TOSCANA;PSI;93658;1979
TOSCANA;P.RAD;28388;1979
TOSCANA;MSI-DN;28192;1979
TOSCANA;PRI;25583;1979
TOSCANA;PSDI;23350;1979
TOSCANA;PDUP;14561;1979
TOSCANA;PLI;9968;1979
TOSCANA;NUOVA SIN.UNITA;8811;1979
TOSCANA;DN-CD;3002;1979
TOSCANA;PCI;384997;1979
TOSCANA;DC;303698;1979
TOSCANA;PSI;97108;1979
TOSCANA;MSI-DN;35430;1979
TOSCANA;PRI;30498;1979
TOSCANA;PSDI;27798;1979
TOSCANA;P.RAD;23945;1979
TOSCANA;PDUP;13816;1979
TOSCANA;PLI;8984;1979
TOSCANA;NUOVA SIN.UNITA;7061;1979
TOSCANA;DN-CD;2842;1979
TOSCANA;PCI;285289;1979
TOSCANA;DC;164226;1979
TOSCANA;PSI;59927;1979
TOSCANA;MSI-DN;19680;1979
TOSCANA;PRI;14571;1979
TOSCANA;PSDI;12896;1979
TOSCANA;P.RAD;10997;1979
TOSCANA;PDUP;7309;1979
TOSCANA;PLI;5006;1979
TOSCANA;NUOVA SIN.UNITA;3991;1979
TOSCANA;DN-CD;1341;1979
MARCHE;PCI;373014;1979
MARCHE;DC;371358;1979
MARCHE;PSI;77622;1979
MARCHE;MSI-DN;38565;1979
MARCHE;PRI;34657;1979
MARCHE;PSDI;27459;1979
MARCHE;P.RAD;22826;1979
MARCHE;PDUP;15193;1979
MARCHE;PLI;9700;1979
MARCHE;NUOVA SIN.UNITA;4913;1979
MARCHE;DN-CD;3229;1979
MARCHE;POE;986;1979
UMBRIA;PCI;289596;1979
UMBRIA;DC;209694;1979
UMBRIA;PSI;75207;1979
UMBRIA;MSI-DN;34473;1979
UMBRIA;PRI;17727;1979
UMBRIA;P.RAD;13672;1979
UMBRIA;PSDI;12792;1979
UMBRIA;PDUP;8526;1979
UMBRIA;PLI;5102;1979
UMBRIA;NUOVA SIN.UNITA;3768;1979
UMBRIA;DN-CD;2758;1979
LAZIO;DC;1166059;1979
LAZIO;PCI;965904;1979
LAZIO;PSI;274258;1979
LAZIO;MSI-DN;257988;1979
LAZIO;P.RAD;166674;1979
LAZIO;PSDI;109577;1979
LAZIO;PRI;106298;1979
LAZIO;PLI;61142;1979
LAZIO;NUOVA SIN.UNITA;32808;1979
LAZIO;PDUP;28954;1979
LAZIO;DN-CD;17879;1979
LAZIO;POE;2495;1979
LAZIO;ASS.VAL.IND;1907;1979
LAZIO;NPP;1869;1979
ABRUZZO;DC;361677;1979
ABRUZZO;PCI;246125;1979
ABRUZZO;PSI;59801;1979
ABRUZZO;MSI-DN;46235;1979
ABRUZZO;PSDI;20612;1979
ABRUZZO;P.RAD;18221;1979
ABRUZZO;PRI;14136;1979
ABRUZZO;PDUP;8234;1979
ABRUZZO;PLI;6810;1979
ABRUZZO;NUOVA SIN.UNITA;4754;1979
ABRUZZO;DN-CD;3118;1979
ABRUZZO;FIORE MARGHERITA;2123;1979
MOLISE;DC;110990;1979
MOLISE;PCI;43658;1979
MOLISE;PSI;14927;1979
MOLISE;MSI-DN;10535;1979
MOLISE;PSDI;5614;1979
MOLISE;PLI;4430;1979
MOLISE;PRI;4203;1979
MOLISE;P.RAD;3915;1979
MOLISE;PDUP;3557;1979
MOLISE;DN-CD;979;1979
CAMPANIA;DC;801902;1979
CAMPANIA;PCI;556651;1979
CAMPANIA;MSI-DN;207988;1979
CAMPANIA;PSI;177297;1979
CAMPANIA;PSDI;83773;1979
CAMPANIA;P.RAD;74654;1979
CAMPANIA;PRI;60261;1979
CAMPANIA;DN-CD;26316;1979
CAMPANIA;PDUP;25470;1979
CAMPANIA;PLI;24306;1979
CAMPANIA;NUOVA SIN.UNITA;12494;1979
CAMPANIA;PARTITO POPOLARE ITALIANO;2004;1979
CAMPANIA;PART.SIN.DEM.;1516;1979
CAMPANIA;DC;497873;1979
CAMPANIA;PCI;211147;1979
CAMPANIA;PSI;111962;1979
CAMPANIA;MSI-DN;74530;1979
CAMPANIA;PSDI;45009;1979
CAMPANIA;PRI;19327;1979
CAMPANIA;P.RAD;18663;1979
CAMPANIA;PDUP;14726;1979
CAMPANIA;PLI;12955;1979
CAMPANIA;DN-CD;10584;1979
CAMPANIA;NUOVA SIN.UNITA;6351;1979
CAMPANIA;PARTITO POPOLARE ITALIANO;1765;1979
PUGLIA;DC;521668;1979
PUGLIA;PCI;335871;1979
PUGLIA;PSI;126552;1979
PUGLIA;MSI-DN;102665;1979
PUGLIA;PSDI;51515;1979
PUGLIA;P.RAD;31410;1979
PUGLIA;PRI;23721;1979
PUGLIA;PLI;18885;1979
PUGLIA;PDUP;12084;1979
PUGLIA;DN-CD;6897;1979
PUGLIA;NUOVA SIN.UNITA;6743;1979
PUGLIA;DC;448173;1979
PUGLIA;PCI;269469;1979
PUGLIA;PSI;104639;1979
PUGLIA;MSI-DN;92624;1979
PUGLIA;PSDI;36002;1979
PUGLIA;PRI;20456;1979
PUGLIA;P.RAD;18787;1979
PUGLIA;PDUP;13647;1979
PUGLIA;PLI;11179;1979
PUGLIA;DN-CD;6909;1979
PUGLIA;NUOVA SIN.UNITA;5344;1979
BASILICATA;DC;156475;1979
BASILICATA;PCI;103572;1979
BASILICATA;PSI;39296;1979
BASILICATA;MSI-DN;20870;1979
BASILICATA;PSDI;12770;1979
BASILICATA;PDUP;7105;1979
BASILICATA;P.RAD;5959;1979
BASILICATA;PRI;4420;1979
BASILICATA;PLI;3293;1979
BASILICATA;NUOVA SIN.UNITA;2643;1979
BASILICATA;DN-CD;2309;1979
CALABRIA;DC;476963;1979
CALABRIA;PCI;297172;1979
CALABRIA;PSI;142833;1979
CALABRIA;MSI-DN;78116;1979
CALABRIA;PSDI;35711;1979
CALABRIA;P.RAD;21617;1979
CALABRIA;PDUP;19811;1979
CALABRIA;PRI;18540;1979
CALABRIA;NUOVA SIN.UNITA;9205;1979
CALABRIA;PLI;7246;1979
CALABRIA;DN-CD;4687;1979
CALABRIA;PART.POP.CALAB.;2927;1979
SICILIA;DC;622132;1979
SICILIA;PCI;317740;1979
SICILIA;PSI;148001;1979
SICILIA;MSI-DN;138607;1979
SICILIA;PSDI;72600;1979
SICILIA;PRI;49193;1979
SICILIA;P.RAD;40249;1979
SICILIA;PLI;26751;1979
SICILIA;DN-CD;20929;1979
SICILIA;PDUP;16340;1979
SICILIA;NUOVA SIN.UNITA;8180;1979
SICILIA;FRONTE GIUST.SIC.;5146;1979
SICILIA;MOV.POP.CRIST.;1921;1979
SICILIA;DC;594739;1979
SICILIA;PCI;267975;1979
SICILIA;PSI;131567;1979
SICILIA;MSI-DN;84010;1979
SICILIA;PRI;60255;1979
SICILIA;PSDI;57085;1979
SICILIA;P.RAD;42698;1979
SICILIA;PLI;25567;1979
SICILIA;DN-CD;18648;1979
SICILIA;PDUP;15962;1979
SICILIA;NUOVA SIN.UNITA;10376;1979
SICILIA;PART.BEN.CIV.;2991;1979
SICILIA;FR.NAZ.SIC.;2749;1979
SARDEGNA;DC;352669;1979
SARDEGNA;PCI;293536;1979
SARDEGNA;PSI;82421;1979
SARDEGNA;MSI-DN;57861;1979
SARDEGNA;P.RAD;31928;1979
SARDEGNA;PSDI;30201;1979
SARDEGNA;PRI;17700;1979
SARDEGNA;PS D'AZ.;17673;1979
SARDEGNA;PDUP;12228;1979
SARDEGNA;PLI;12088;1979
SARDEGNA;NUOVA SIN.UNITA;9845;1979
SARDEGNA;DN-CD;7311;1979
VALLE D'AOSTA;UNIONE VALDOSTANA-DEMPROL-PLI;33250;1979
VALLE D'AOSTA;UNITA DELLA SINISTRA;23909;1979
VALLE D'AOSTA;DC-PSDI-PRI;13442;1979
VALLE D'AOSTA;MSI-DN;2077;1979
VALLE D'AOSTA;DN-CD;824;1979
FRIULI VENEZIA GIULIA;ASSOCIAZIONE PER FRIULI VENEZIA GIULIA;62816;1979
FRIULI VENEZIA GIULIA;DC;50936;1979
FRIULI VENEZIA GIULIA;PCI;50080;1979
FRIULI VENEZIA GIULIA;P.RAD;13602;1979
FRIULI VENEZIA GIULIA;MSI-DN;13167;1979
FRIULI VENEZIA GIULIA;PSI;8385;1979
FRIULI VENEZIA GIULIA;PSDI;5136;1979
FRIULI VENEZIA GIULIA;MOV.FRIULI;4596;1979
FRIULI VENEZIA GIULIA;PRI;3782;1979
FRIULI VENEZIA GIULIA;PLI;2188;1979
FRIULI VENEZIA GIULIA;PDUP;1496;1979
FRIULI VENEZIA GIULIA;NUOVA SIN.UNITA;1304;1979
FRIULI VENEZIA GIULIA;DN-CD;1122;1979
PIEMONTE 1;PARTITO DEMOCRATICO;358768;2013
PIEMONTE 1;SINISTRA ECOLOGIA LIBERTA';49562;2013
PIEMONTE 1;CENTRO DEMOCRATICO;3787;2013
PIEMONTE 1;IL POPOLO DELLA LIBERTA';237410;2013
PIEMONTE 1;LEGA NORD;43966;2013
PIEMONTE 1;FRATELLI D'ITALIA;26839;2013
PIEMONTE 1;PARTITO PENSIONATI;12340;2013
PIEMONTE 1;LA DESTRA;4916;2013
PIEMONTE 1;MIR - MODERATI IN RIVOLUZIONE;1234;2013
PIEMONTE 1;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;393079;2013
PIEMONTE 1;SCELTA CIVICA CON MONTI PER L'ITALIA;139753;2013
PIEMONTE 1;UNIONE DI CENTRO;13976;2013
PIEMONTE 1;FUTURO E LIBERTA';5227;2013
PIEMONTE 1;RIVOLUZIONE CIVILE;34038;2013
PIEMONTE 1;FARE PER FERMARE IL DECLINO;15539;2013
PIEMONTE 1;FORZA NUOVA;3397;2013
PIEMONTE 1;CASAPOUND ITALIA;2559;2013
PIEMONTE 1;FIAMMA TRICOLORE;2306;2013
PIEMONTE 2;PARTITO DEMOCRATICO;285095;2013
PIEMONTE 2;SINISTRA ECOLOGIA LIBERTA';26624;2013
PIEMONTE 2;CENTRO DEMOCRATICO;2790;2013
PIEMONTE 2;IL POPOLO DELLA LIBERTA';269174;2013
PIEMONTE 2;LEGA NORD;78400;2013
PIEMONTE 2;FRATELLI D'ITALIA;39091;2013
PIEMONTE 2;LA DESTRA;5485;2013
PIEMONTE 2;MIR - MODERATI IN RIVOLUZIONE;2388;2013
PIEMONTE 2;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;313573;2013
PIEMONTE 2;SCELTA CIVICA CON MONTI PER L'ITALIA;130870;2013
PIEMONTE 2;UNIONE DI CENTRO;16763;2013
PIEMONTE 2;FUTURO E LIBERTA';3413;2013
PIEMONTE 2;RIVOLUZIONE CIVILE;19576;2013
PIEMONTE 2;FARE PER FERMARE IL DECLINO;17236;2013
PIEMONTE 2;FORZA NUOVA;4654;2013
PIEMONTE 2;MOVIMENTO P.P.A.;1526;2013
LOMBARDIA 1;PARTITO DEMOCRATICO;638627;2013
LOMBARDIA 1;SINISTRA ECOLOGIA LIBERTA';68974;2013
LOMBARDIA 1;CENTRO DEMOCRATICO;4373;2013
LOMBARDIA 1;IL POPOLO DELLA LIBERTA';476981;2013
LOMBARDIA 1;LEGA NORD;200214;2013
LOMBARDIA 1;FRATELLI D'ITALIA;35074;2013
LOMBARDIA 1;LA DESTRA;7225;2013
LOMBARDIA 1;MIR - MODERATI IN RIVOLUZIONE;2808;2013
LOMBARDIA 1;INTESA POPOLARE;1701;2013
LOMBARDIA 1;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;472154;2013
LOMBARDIA 1;SCELTA CIVICA CON MONTI PER L'ITALIA;258452;2013
LOMBARDIA 1;UNIONE DI CENTRO;20414;2013
LOMBARDIA 1;FUTURO E LIBERTA';6075;2013
LOMBARDIA 1;RIVOLUZIONE CIVILE;40686;2013
LOMBARDIA 1;FARE PER FERMARE IL DECLINO;48333;2013
LOMBARDIA 1;PARTITO COMUNISTA DEI LAVORATORI;8878;2013
LOMBARDIA 1;FORZA NUOVA;8059;2013
LOMBARDIA 1;IO AMO L'ITALIA;4194;2013
LOMBARDIA 1;RIFORMISTI ITALIANI;1286;2013
LOMBARDIA 1;I PIRATI;4577;2013
LOMBARDIA 2;PARTITO DEMOCRATICO;580837;2013
LOMBARDIA 2;SINISTRA ECOLOGIA LIBERTA';47076;2013
LOMBARDIA 2;CENTRO DEMOCRATICO;5037;2013
LOMBARDIA 2;IL POPOLO DELLA LIBERTA';518705;2013
LOMBARDIA 2;LEGA NORD;442669;2013
LOMBARDIA 2;FRATELLI D'ITALIA;37335;2013
LOMBARDIA 2;LA DESTRA;9189;2013
LOMBARDIA 2;MIR - MODERATI IN RIVOLUZIONE;3363;2013
LOMBARDIA 2;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;462797;2013
LOMBARDIA 2;SCELTA CIVICA CON MONTI PER L'ITALIA;274783;2013
LOMBARDIA 2;UNIONE DI CENTRO;31985;2013
LOMBARDIA 2;FUTURO E LIBERTA';6435;2013
LOMBARDIA 2;RIVOLUZIONE CIVILE;34212;2013
LOMBARDIA 2;FARE PER FERMARE IL DECLINO;49761;2013
LOMBARDIA 2;FIAMMA TRICOLORE;11135;2013
LOMBARDIA 2;IO AMO L'ITALIA;5918;2013
LOMBARDIA 3;PARTITO DEMOCRATICO;248016;2013
LOMBARDIA 3;SINISTRA ECOLOGIA LIBERTA';19056;2013
LOMBARDIA 3;CENTRO DEMOCRATICO;2901;2013
LOMBARDIA 3;IL POPOLO DELLA LIBERTA';196392;2013
LOMBARDIA 3;LEGA NORD;98120;2013
LOMBARDIA 3;FRATELLI D'ITALIA;17493;2013
LOMBARDIA 3;GRANDE SUD - MPA;715;2013
LOMBARDIA 3;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;191195;2013
LOMBARDIA 3;SCELTA CIVICA CON MONTI PER L'ITALIA;78271;2013
LOMBARDIA 3;UNIONE DI CENTRO;11764;2013
LOMBARDIA 3;FUTURO E LIBERTA';3044;2013
LOMBARDIA 3;RIVOLUZIONE CIVILE;14665;2013
LOMBARDIA 3;FARE PER FERMARE IL DECLINO;15125;2013
LOMBARDIA 3;FORZA NUOVA;5069;2013
TRENTINO-ALTO ADIGE;SVP;146800;2013
TRENTINO-ALTO ADIGE;PARTITO DEMOCRATICO;101216;2013
TRENTINO-ALTO ADIGE;SINISTRA ECOLOGIA LIBERTA';23061;2013
TRENTINO-ALTO ADIGE;IL POPOLO DELLA LIBERTA';66128;2013
TRENTINO-ALTO ADIGE;LEGA NORD;25350;2013
TRENTINO-ALTO ADIGE;LA DESTRA;3130;2013
TRENTINO-ALTO ADIGE;MIR - MODERATI IN RIVOLUZIONE;1638;2013
TRENTINO-ALTO ADIGE;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;88632;2013
TRENTINO-ALTO ADIGE;SCELTA CIVICA CON MONTI PER L'ITALIA;79549;2013
TRENTINO-ALTO ADIGE;UNIONE DI CENTRO;4803;2013
TRENTINO-ALTO ADIGE;RIVOLUZIONE CIVILE;8755;2013
TRENTINO-ALTO ADIGE;FARE PER FERMARE IL DECLINO;6308;2013
TRENTINO-ALTO ADIGE;DIE FREIHEITLICHEN;48317;2013
TRENTINO-ALTO ADIGE;CASAPOUND ITALIA;2656;2013
VENETO 1;PARTITO DEMOCRATICO;363768;2013
VENETO 1;SINISTRA ECOLOGIA LIBERTA';29962;2013
VENETO 1;CENTRO DEMOCRATICO;3388;2013
VENETO 1;IL POPOLO DELLA LIBERTA';344649;2013
VENETO 1;LEGA NORD;194033;2013
VENETO 1;FRATELLI D'ITALIA;29948;2013
VENETO 1;PARTITO PENSIONATI;14476;2013
VENETO 1;LA DESTRA;6371;2013
VENETO 1;MIR - MODERATI IN RIVOLUZIONE;3172;2013
VENETO 1;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;458082;2013
VENETO 1;SCELTA CIVICA CON MONTI PER L'ITALIA;178631;2013
VENETO 1;UNIONE DI CENTRO;29683;2013
VENETO 1;FUTURO E LIBERTA';4735;2013
VENETO 1;RIVOLUZIONE CIVILE;23169;2013
VENETO 1;FARE PER FERMARE IL DECLINO;42245;2013
VENETO 1;FORZA NUOVA;7787;2013
VENETO 1;CASAPOUND ITALIA;3182;2013
VENETO 1;IO AMO L'ITALIA;6030;2013
VENETO 1;INDIPENDENZA VENETA;17243;2013
VENETO 1;LG.VENETA REPUBBLICA;15838;2013
VENETO 1;VENETO STATO;6853;2013
VENETO 1;RIFORMISTI ITALIANI;952;2013
VENETO 1;PROGETTO NAZIONALE;2870;2013
VENETO 2;PARTITO DEMOCRATICO;264398;2013
VENETO 2;SINISTRA ECOLOGIA LIBERTA';23083;2013
VENETO 2;CENTRO DEMOCRATICO;2252;2013
VENETO 2;IL POPOLO DELLA LIBERTA';204791;2013
VENETO 2;LEGA NORD;115977;2013
VENETO 2;FRATELLI D'ITALIA;14491;2013
VENETO 2;LA DESTRA;3711;2013
VENETO 2;MIR - MODERATI IN RIVOLUZIONE;3521;2013
VENETO 2;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;317636;2013
VENETO 2;SCELTA CIVICA CON MONTI PER L'ITALIA;118225;2013
VENETO 2;UNIONE DI CENTRO;14928;2013
VENETO 2;FUTURO E LIBERTA';3070;2013
VENETO 2;RIVOLUZIONE CIVILE;16418;2013
VENETO 2;FARE PER FERMARE IL DECLINO;24814;2013
VENETO 2;PARTITO COMUNISTA DEI LAVORATORI;4658;2013
VENETO 2;FORZA NUOVA;4478;2013
VENETO 2;INDIPENDENZA VENETA;15974;2013
VENETO 2;VENETO STATO;4545;2013
